psi,r,ydot,xdot
-7.907065783,,,
-7.907152998,,,
-7.907240213,,,
-7.907327428,,,
-7.907414644,,,
-7.907501859,,,
-7.907589074,,,
-7.907676289,,,
-7.907763504,,,
-7.907850719,,,
-7.907937934,,,
-7.908025149,,,
-7.908112364,,,
-7.908199579,,,
-7.908286794,,,
-7.908374009,,,
-7.908461224,,,
-7.908548439,,,
-7.908635654,,,
-7.908722869,,,
-7.908810085,,,
-7.9088973,,,
-7.908984515,,,
-7.90907173,,,
-7.909158945,,,
-7.90924616,,,
-7.909333375,,,
-7.90942059,,,
-7.909507805,,,
-7.90959502,,,
-7.909682235,,,
-7.90976945,,,
-7.909856665,,,
-7.90994388,,,
-7.910031095,,,
-7.910118311,,,
-7.910205526,,,
-7.910292741,,,
-7.910379956,,,
-7.910467171,,,
-7.910554386,,,
-7.910641601,,,
-7.910728816,,,
-7.910816031,,,
-7.910903246,,,
-7.910990461,,,
-7.911077676,,,
-7.911164891,,,
-7.911252106,,,
-7.911339321,,,
-7.911426536,,,
-7.911513752,,,
-7.911600967,,,
-7.911688182,,,
-7.911775397,,,
-7.911862612,,,
-7.911949827,,,
-7.912037042,,,
-7.912124257,,,
-7.912211472,,,
-7.912298687,,,
-7.912385902,,,
-7.912473117,,,
-7.912560332,,,
-7.912647547,,,
-7.912734762,,,
-7.912821978,,,
-7.912909193,,,
-7.912996408,,,
-7.913083623,,,
-7.913170838,,,
-7.913258053,,,
-7.913345268,,,
-7.913432483,,,
-7.913519698,,,
-7.913606913,,,
-7.913694128,,,
-7.913781343,,,
-7.913868558,,,
-7.913955773,,,
-7.914042988,,,
-7.914130203,,,
-7.914217419,,,
-7.914304634,,,
-7.914391849,,,
-7.914479064,,,
-7.914566279,,,
-7.914653494,,,
-7.914740709,,,
-7.914827924,,,
-7.914915139,,,
-7.915002354,,,
-7.915089569,,,
-7.915176784,,,
-7.915263999,,,
-7.915351214,,,
-7.915438429,,,
-7.915525644,,,
-7.91561286,,,
-7.915700075,,,
-7.91578729,,,
-7.915874505,,,
-7.91596172,,,
-7.916048935,,,
-7.91613615,,,
-7.916223365,,,
-7.91631058,,,
-7.916397795,,,
-7.91648501,,,
-7.916572225,,,
-7.91665944,,,
-7.916746655,,,
-7.91683387,,,
-7.916921086,,,
-7.917008301,,,
-7.917095516,,,
-7.917182731,,,
-7.917269946,,,
-7.917357161,,,
-7.917444376,,,
-7.917531591,,,
-7.917618806,,,
-7.917706021,,,
-7.917793236,,,
-7.917880451,,,
-7.917967666,,,
-7.918054881,,,
-7.918142096,,,
-7.918229311,,,
-7.918316527,,,
-7.918403742,,,
-7.918490957,,,
-7.918578172,,,
-7.918665387,,,
-7.918752602,,,
-7.918839817,,,
-7.918927032,,,
-7.919014247,,,
-7.919101462,,,
-7.919188677,,,
-7.919275892,,,
-7.919363107,,,
-7.919450322,,,
-7.919537537,,,
-7.919624753,,,
-7.919711968,,,
-7.919799183,,,
-7.919886398,,,
-7.919973613,,,
-7.920060828,,,
-7.920148043,,,
-7.920235258,,,
-7.920322473,,,
-7.920409688,,,
-7.920496903,,,
-7.920584118,,,
-7.920671333,,,
-7.920758548,,,
-7.920845763,,,
-7.920932978,,,
-7.921020194,,,
-7.921107409,,,
-7.921194624,,,
-7.921281839,,,
-7.921369054,,,
-7.921456269,,,
-7.921543484,,,
-7.921630699,,,
-7.921717914,,,
-7.921805129,,,
-7.921892344,,,
-7.921979559,,,
-7.922066774,,,
-7.922153989,,,
-7.922241204,,,
-7.92232842,,,
-7.922415635,,,
-7.92250285,,,
-7.922590065,,,
-7.92267728,,,
-7.922764495,,,
-7.92285171,,,
-7.922938925,,,
-7.92302614,,,
-7.923113355,,,
-7.92320057,,,
-7.923287785,,,
-7.923375,,,
-7.923462215,,,
-7.92354943,,,
-7.923636645,,,
-7.923723861,,,
-7.923811076,,,
-7.923898291,,,
-7.923985506,,,
-7.924072721,,,
-7.924159936,,,
-7.924247151,,,
-7.924334366,,,
-7.924421581,,,
-7.924508796,,,
-7.924596011,,,
-7.924683226,,,
-7.924770441,,,
-7.924857656,,,
-7.924944871,,,
-7.925032087,,,
-7.925119302,,,
-7.925206517,,,
-7.925293732,,,
-7.925380947,,,
-7.925468162,,,
-7.925555377,,,
-7.925642592,,,
-7.925729807,,,
-7.925817022,,,
-7.925904237,,,
-7.925991452,,,
-7.926078667,,,
-7.926165882,,,
-7.926253097,,,
-7.926340312,,,
-7.926427528,,,
-7.926514743,,,
-7.926601958,,,
-7.926689173,,,
-7.926776388,,,
-7.926863603,,,
-7.926950818,,,
-7.927038033,,,
-7.927125248,,,
-7.927212463,,,
-7.927299678,,,
-7.927386893,,,
-7.927474108,,,
-7.927561323,,,
-7.927648538,,,
-7.927735754,,,
-7.927822969,,,
-7.927910184,,,
-7.927997399,,,
-7.928084614,,,
-7.928171829,,,
-7.928259044,,,
-7.928346259,,,
-7.928433474,,,
-7.928520689,,,
-7.928607904,,,
-7.928695119,,,
-7.928782334,,,
-7.928869549,,,
-7.928956764,,,
-7.929043979,,,
-7.929131195,,,
-7.92921841,,,
-7.929305625,,,
-7.92939284,,,
-7.929480055,,,
-7.92956727,,,
-7.929654485,,,
-7.9297417,,,
-7.929828915,,,
-7.92991613,,,
-7.930003345,,,
-7.93009056,,,
-7.930177775,,,
-7.93026499,,,
-7.930352205,,,
-7.930439421,,,
-7.930526636,,,
-7.930613851,,,
-7.930701066,,,
-7.930788281,,,
-7.930875496,,,
-7.930962711,,,
-7.931049926,,,
-7.931137141,,,
-7.931224356,,,
-7.931311571,,,
-7.931398786,,,
-7.931486001,,,
-7.931573216,,,
-7.931660431,,,
-7.931747646,,,
-7.931834862,,,
-7.931922077,,,
-7.932009292,,,
-7.932096507,,,
-7.932183722,,,
-7.932270937,,,
-7.932358152,,,
-7.932445367,,,
-7.932532582,,,
-7.932619797,,,
-7.932707012,,,
-7.932794227,,,
-7.932881442,,,
-7.932968657,,,
-7.933055872,,,
-7.933143088,,,
-7.933230303,,,
-7.933317518,,,
-7.933404733,,,
-7.933491948,,,
-7.933579163,,,
-7.933666378,,,
-7.933753593,,,
-7.933840808,,,
-7.933928023,,,
-7.934015238,,,
-7.934102453,,,
-7.934189668,,,
-7.934276883,,,
-7.934364098,,,
-7.934451313,,,
-7.934538529,,,
-7.934625744,,,
-7.934712959,,,
-7.934800174,,,
-7.934887389,,,
-7.934974604,,,
-7.935061819,,,
-7.935149034,,,
-7.935236249,,,
-7.935323464,,,
-7.935410679,,,
-7.935497894,,,
-7.935585109,,,
-7.935672324,,,
-7.935759539,,,
-7.935846755,,,
-7.93593397,,,
-7.936021185,,,
-7.9361084,,,
-7.936195615,,,
-7.93628283,,,
-7.936370045,,,
-7.93645726,,,
-7.936544475,,,
-7.93663169,,,
-7.936718905,,,
-7.93680612,,,
-7.936893335,,,
-7.93698055,,,
-7.937067765,,,
-7.93715498,,,
-7.937242196,,,
-7.937329411,,,
-7.937416626,,,
-7.937503841,,,
-7.937591056,,,
-7.937678271,,,
-7.937765486,,,
-7.937852701,,,
-7.937939916,,,
-7.938027131,,,
-7.938114346,,,
-7.938201561,,,
-7.938288776,,,
-7.938375991,,,
-7.938463206,,,
-7.938550421,,,
-7.938637637,,,
-7.938724852,,,
-7.938812067,,,
-7.938899282,,,
-7.938986497,,,
-7.939073712,,,
-7.939160927,,,
-7.939248142,,,
-7.939335357,,,
-7.939422572,,,
-7.939509787,,,
-7.939597002,,,
-7.939684217,,,
-7.939771432,,,
-7.939858647,,,
-7.939945863,,,
-7.940033078,,,
-7.940120293,,,
-7.940207508,,,
-7.940294723,,,
-7.940381938,,,
-7.940469153,,,
-7.940556368,,,
-7.940643583,,,
-7.940730798,,,
-7.940818013,,,
-7.940905228,,,
-7.940992443,,,
-7.941079658,,,
-7.941166873,,,
-7.941254088,,,
-7.941341304,,,
-7.941428519,,,
-7.941515734,,,
-7.941602949,,,
-7.941690164,,,
-7.941777379,,,
-7.941864594,,,
-7.941951809,,,
-7.942039024,,,
-7.942126239,,,
-7.942213454,,,
-7.942300669,,,
-7.942387884,,,
-7.942475099,,,
-7.942562314,,,
-7.94264953,,,
-7.942736745,,,
-7.94282396,,,
-7.942911175,,,
-7.94299839,,,
-7.943085605,,,
-7.94317282,,,
-7.943260035,,,
-7.94334725,,,
-7.943434465,,,
-7.94352168,,,
-7.943608895,,,
-7.94369611,,,
-7.943783325,,,
-7.94387054,,,
-7.943957755,,,
-7.944044971,,,
-7.944132186,,,
-7.944219401,,,
-7.944306616,,,
-7.944393831,,,
-7.944481046,,,
-7.944568261,,,
-7.944655476,,,
-7.944742691,,,
-7.944829906,,,
-7.944917121,,,
-7.945004336,,,
-7.945091551,,,
-7.945178766,,,
-7.945265981,,,
-7.945353197,,,
-7.945440412,,,
-7.945527627,,,
-7.945614842,,,
-7.945702057,,,
-7.945789272,,,
-7.945876487,,,
-7.945963702,,,
-7.946050917,,,
-7.946138132,,,
-7.946225347,,,
-7.946312562,,,
-7.946399777,,,
-7.946486992,,,
-7.946574207,,,
-7.946661422,,,
-7.946748638,,,
-7.946835853,,,
-7.946923068,,,
-7.947010283,,,
-7.947097498,,,
-7.947184713,,,
-7.947271928,,,
-7.947359143,,,
-7.947446358,,,
-7.947533573,,,
-7.947620788,,,
-7.947708003,,,
-7.947795218,,,
-7.947882433,,,
-7.947969648,,,
-7.948056864,,,
-7.948144079,,,
-7.948231294,,,
-7.948318509,,,
-7.948405724,,,
-7.948492939,,,
-7.948580154,,,
-7.948667369,,,
-7.948754584,,,
-7.948841799,,,
-7.948929014,,,
-7.949016229,,,
-7.949103444,,,
-7.949190659,,,
-7.949277874,,,
-7.949365089,,,
-7.949452305,,,
-7.94953952,,,
-7.949626735,,,
-7.94971395,,,
-7.949801165,,,
-7.94988838,,,
-7.949975595,,,
-7.95006281,,,
-7.950150025,,,
-7.95023724,,,
-7.950324455,,,
-7.95041167,,,
-7.950498885,,,
-7.9505861,,,
-7.950673315,,,
-7.950760531,,,
-7.950847746,,,
-7.950934961,,,
-7.951022176,,,
-7.951109391,,,
-7.951196606,,,
-7.951283821,,,
-7.951371036,,,
-7.951458251,,,
-7.951545466,,,
-7.951632681,,,
-7.951719896,,,
-7.951807111,,,
-7.951894326,,,
-7.951981541,,,
-7.952068756,,,
-7.952155972,,,
-7.952243187,,,
-7.952330402,,,
-7.952417617,,,
-7.952504832,,,
-7.952592047,,,
-7.952679262,,,
-7.952766477,,,
-7.952853692,,,
-7.952940907,,,
-7.953028122,,,
-7.953115337,,,
-7.953202552,,,
-7.953289767,,,
-7.953376982,,,
-7.953464198,,,
-7.953551413,,,
-7.953638628,,,
-7.953725843,,,
-7.953813058,,,
-7.953900273,,,
-7.953987488,,,
-7.954074703,,,
-7.954161918,,,
-7.954249133,,,
-7.954336348,,,
-7.954423563,,,
-7.954510778,,,
-7.954597993,,,
-7.954685208,,,
-7.954772423,,,
-7.954859639,,,
-7.954946854,,,
-7.955034069,,,
-7.955121284,,,
-7.955208499,,,
-7.955295714,,,
-7.955382929,,,
-7.955470144,,,
-7.955557359,,,
-7.955644574,,,
-7.955731789,,,
-7.955819004,,,
-7.955906219,,,
-7.955993434,,,
-7.956080649,,,
-7.956167865,,,
-7.95625508,,,
-7.956342295,,,
-7.95642951,,,
-7.956516725,,,
-7.95660394,,,
-7.956691155,,,
-7.95677837,,,
-7.956865585,,,
-7.9569528,,,
-7.957040015,,,
-7.95712723,,,
-7.957214445,,,
-7.95730166,,,
-7.957388875,,,
-7.95747609,,,
-7.957563306,,,
-7.957650521,,,
-7.957737736,,,
-7.957824951,,,
-7.957912166,,,
-7.957999381,,,
-7.958086596,,,
-7.958173811,,,
-7.958261026,,,
-7.958348241,,,
-7.958435456,,,
-7.958522671,,,
-7.958609886,,,
-7.958697101,,,
-7.958784316,,,
-7.958871531,,,
-7.958958747,,,
-7.959045962,,,
-7.959133177,,,
-7.959220392,,,
-7.959307607,,,
-7.959394822,,,
-7.959482037,,,
-7.959569252,,,
-7.959656467,,,
-7.959743682,,,
-7.959830897,,,
-7.959918112,,,
-7.960005327,,,
-7.960092542,,,
-7.960179757,,,
-7.960266973,,,
-7.960354188,,,
-7.960441403,,,
-7.960528618,,,
-7.960615833,,,
-7.960703048,,,
-7.960790263,,,
-7.960877478,,,
-7.960964693,,,
-7.961051908,,,
-7.961139123,,,
-7.961226338,,,
-7.961313553,,,
-7.961400768,,,
-7.961487983,,,
-7.961575198,,,
-7.961662414,,,
-7.961749629,,,
-7.961836844,,,
-7.961924059,,,
-7.962011274,,,
-7.962098489,,,
-7.962185704,,,
-7.962272919,,,
-7.962360134,,,
-7.962447349,,,
-7.962534564,,,
-7.962621779,,,
-7.962708994,,,
-7.962796209,,,
-7.962883424,,,
-7.96297064,,,
-7.963057855,,,
-7.96314507,,,
-7.963232285,,,
-7.9633195,,,
-7.963406715,,,
-7.96349393,,,
-7.963581145,,,
-7.96366836,,,
-7.963755575,,,
-7.96384279,,,
-7.963930005,,,
-7.96401722,,,
-7.964104435,,,
-7.96419165,,,
-7.964278865,,,
-7.964366081,,,
-7.964453296,,,
-7.964540511,,,
-7.964627726,,,
-7.964714941,,,
-7.964802156,,,
-7.964889371,,,
-7.964976586,,,
-7.965063801,,,
-7.965151016,,,
-7.965238231,,,
-7.965325446,,,
-7.965412661,,,
-7.965499876,,,
-7.965587091,,,
-7.965674307,,,
-7.965761522,,,
-7.965848737,,,
-7.965935952,,,
-7.966023167,,,
-7.966110382,,,
-7.966197597,,,
-7.966284812,,,
-7.966372027,,,
-7.966459242,,,
-7.966546457,,,
-7.966633672,,,
-7.966720887,,,
-7.966808102,,,
-7.966895317,,,
-7.966982532,,,
-7.967069748,,,
-7.967156963,,,
-7.967244178,,,
-7.967331393,,,
-7.967418608,,,
-7.967505823,,,
-7.967593038,,,
-7.967680253,,,
-7.967767468,,,
-7.967854683,,,
-7.967941898,,,
-7.968029113,,,
-7.968116328,,,
-7.968203543,,,
-7.968290758,,,
-7.968377974,,,
-7.968465189,,,
-7.968552404,,,
-7.968639619,,,
-7.968726834,,,
-7.968814049,,,
-7.968901264,,,
-7.968988479,,,
-7.969075694,,,
-7.969162909,,,
-7.969250124,,,
-7.969337339,,,
-7.969424554,,,
-7.969511769,,,
-7.969598984,,,
-7.969686199,,,
-7.969773415,,,
-7.96986063,,,
-7.969947845,,,
-7.97003506,,,
-7.970122275,,,
-7.97020949,,,
-7.970296705,,,
-7.97038392,,,
-7.970471135,,,
-7.97055835,,,
-7.970645565,,,
-7.97073278,,,
-7.970819995,,,
-7.97090721,,,
-7.970994425,,,
-7.971081641,,,
-7.971168856,,,
-7.971256071,,,
-7.971343286,,,
-7.971430501,,,
-7.971517716,,,
-7.971604931,,,
-7.971692146,,,
-7.971779361,,,
-7.971866576,,,
-7.971953791,,,
-7.972041006,,,
-7.972128221,,,
-7.972215436,,,
-7.972302651,,,
-7.972389866,,,
-7.972477082,,,
-7.972564297,,,
-7.972651512,,,
-7.972738727,,,
-7.972825942,,,
-7.972913157,,,
-7.973000372,,,
-7.973087587,,,
-7.973174802,,,
-7.973262017,,,
-7.973349232,,,
-7.973436447,,,
-7.973523662,,,
-7.973610877,,,
-7.973698092,,,
-7.973785308,,,
-7.973872523,,,
-7.973959738,,,
-7.974046953,,,
-7.974134168,,,
-7.974221383,,,
-7.974308598,,,
-7.974395813,,,
-7.974483028,,,
-7.974570243,,,
-7.974657458,,,
-7.974744673,,,
-7.974831888,,,
-7.974919103,,,
-7.975006318,,,
-7.975093533,,,
-7.975180749,,,
-7.975267964,,,
-7.975355179,,,
-7.975442394,,,
-7.975529609,,,
-7.975616824,,,
-7.975704039,,,
-7.975791254,,,
-7.975878469,,,
-7.975965684,,,
-7.976052899,,,
-7.976140114,,,
-7.976227329,,,
-7.976314544,,,
-7.976401759,,,
-7.976488975,,,
-7.97657619,,,
-7.976663405,,,
-7.97675062,,,
-7.976837835,,,
-7.97692505,,,
-7.977012265,,,
-7.97709948,,,
-7.977186695,,,
-7.97727391,,,
-7.977361125,,,
-7.97744834,,,
-7.977535555,,,
-7.97762277,,,
-7.977709985,,,
-7.9777972,,,
-7.977884416,,,
-7.977971631,,,
-7.978058846,,,
-7.978146061,,,
-7.978233276,,,
-7.978320491,,,
-7.978407706,,,
-7.978494921,,,
-7.978582136,,,
-7.978669351,,,
-7.978756566,,,
-7.978843781,,,
-7.978930996,,,
-7.979018211,,,
-7.979105426,,,
-7.979192642,,,
-7.979279857,,,
-7.979367072,,,
-7.979454287,,,
-7.979541502,,,
-7.979628717,,,
-7.979715932,,,
-7.979803147,,,
-7.979890362,,,
-7.979977577,,,
-7.980064792,,,
-7.980152007,,,
-7.980239222,,,
-7.980326437,,,
-7.980413652,,,
-7.980500867,,,
-7.980588083,,,
-7.980675298,,,
-7.980762513,,,
-7.980849728,,,
-7.980936943,,,
-7.981024158,,,
-7.981111373,,,
-7.981198588,,,
-7.981285803,,,
-7.981373018,,,
-7.981460233,,,
-7.981547448,,,
-7.981634663,,,
-7.981721878,,,
-7.981809093,,,
-7.981896308,,,
-7.981983524,,,
-7.982070739,,,
-7.982157954,,,
-7.982245169,,,
-7.982332384,,,
-7.982419599,,,
-7.982506814,,,
-7.982594029,,,
-7.982681244,,,
-7.982768459,,,
-7.982855674,,,
-7.982942889,,,
-7.983030104,,,
-7.983117319,,,
-7.983204534,,,
-7.98329175,,,
-7.983378965,,,
-7.98346618,,,
-7.983553395,,,
-7.98364061,,,
-7.983727825,,,
-7.98381504,,,
-7.983902255,,,
-7.98398947,,,
-7.984076685,,,
-7.9841639,,,
-7.984251115,,,
-7.98433833,,,
-7.984425545,,,
-7.98451276,,,
-7.984599975,,,
-7.984687191,,,
-7.984774406,,,
-7.984861621,,,
-7.984948836,,,
-7.985036051,,,
-7.985123266,,,
-7.985210481,,,
-7.985297696,,,
-7.985384911,,,
-7.985472126,,,
-7.985559341,,,
-7.985646556,,,
-7.985733771,,,
-7.985820986,,,
-7.985908201,,,
-7.985995417,,,
-7.986082632,,,
-7.986169847,,,
-7.986257062,,,
-7.986344277,,,
-7.986431492,,,
-7.986518707,,,
-7.986605922,,,
-7.986693137,,,
-7.986780352,,,
-7.986867567,,,
-7.986954782,,,
-7.987041997,,,
-7.987129212,,,
-7.987216427,,,
-7.987303642,,,
-7.987390858,,,
-7.987478073,,,
-7.987565288,,,
-7.987652503,,,
-7.987739718,,,
-7.987826933,,,
-7.987914148,,,
-7.988001363,,,
-7.988088578,,,
-7.988175793,,,
-7.988263008,,,
-7.988350223,,,
-7.988437438,,,
-7.988524653,,,
-7.988611868,,,
-7.988699084,,,
-7.988786299,,,
-7.988873514,,,
-7.988960729,,,
-7.989047944,,,
-7.989135159,,,
-7.989222374,,,
-7.989309589,,,
-7.989396804,,,
-7.989484019,,,
-7.989571234,,,
-7.989658449,,,
-7.989745664,,,
-7.989832879,,,
-7.989920094,,,
-7.990007309,,,
-7.990094525,,,
-7.99018174,,,
-7.990268955,,,
-7.99035617,,,
-7.990443385,,,
-7.9905306,,,
-7.990617815,,,
-7.99070503,,,
-7.990792245,,,
-7.99087946,,,
-7.990966675,,,
-7.99105389,,,
-7.991141105,,,
-7.99122832,,,
-7.991315535,,,
-7.991402751,,,
-7.991489966,,,
-7.991577181,,,
-7.991664396,,,
-7.991751611,,,
-7.991838826,,,
-7.991926041,,,
-7.992013256,,,
-7.992100471,,,
-7.992187686,,,
-7.992274901,,,
-7.992362116,,,
-7.992449331,,,
-7.992536546,,,
-7.992623761,,,
-7.992710976,,,
-7.992798192,,,
-7.992885407,,,
-7.992972622,,,
-7.993059837,,,
-7.993147052,,,
-7.993234267,,,
-7.993321482,,,
-7.993408697,,,
-7.993495912,,,
-7.993583127,,,
-7.993670342,,,
-7.993757557,,,
-7.993844772,,,
-7.993931987,,,
-7.994019202,,,
-7.994106418,,,
-7.994193633,,,
-7.994280848,,,
-7.994368063,,,
-7.994455278,,,
-7.994542493,,,
-7.994629708,,,
-7.994716923,,,
-7.994804138,,,
-7.994891353,,,
-7.994978568,,,
-7.995065783,,,
-7.995152998,,,
-7.995240213,,,
-7.995327428,,,
-7.995414643,,,
-7.995501859,,,
-7.995589074,,,
-7.995676289,,,
-7.995763504,,,
-7.995850719,,,
-7.995937934,,,
-7.996025149,,,
-7.996112364,,,
-7.996199579,,,
-7.996286794,,,
-7.996374009,,,
-7.996461224,,,
-7.996548439,,,
-7.996635654,,,
-7.996722869,,,
-7.996810085,,,
-7.9968973,,,
-7.996984515,,,
-7.99707173,,,
-7.997158945,,,
-7.99724616,,,
-7.997333375,,,
-7.99742059,,,
-7.997507805,,,
-7.99759502,,,
-7.997682235,,,
-7.99776945,,,
-7.997856665,,,
-7.99794388,,,
-7.998031095,,,
-7.99811831,,,
-7.998205526,,,
-7.998292741,,,
-7.998379956,,,
-7.998467171,,,
-7.998554386,,,
-7.998641601,,,
-7.998728816,,,
-7.998816031,,,
-7.998903246,,,
-7.998990461,,,
-7.999077676,,,
-7.999164891,,,
-7.999252106,,,
-7.999339321,,,
-7.999426536,,,
-7.999513752,,,
-7.999600967,,,
-7.999688182,,,
-7.999775397,,,
-7.999862612,,,
-7.999949827,,,
-8.000037042,,,
-8.000124257,,,
-8.000211472,,,
-8.000298687,,,
-8.000385902,,,
-8.000473117,,,
-8.000560332,,,
-8.000647547,,,
-8.000734762,,,
-8.000821977,,,
-8.000909193,,,
-8.000996408,,,
-8.001083623,,,
-8.001170838,,,
-8.001258053,,,
-8.001345268,,,
-8.001432483,,,
-8.001519698,,,
-8.001606913,,,
-8.001694128,,,
-8.001781343,,,
-8.001868558,,,
-8.001955773,,,
-8.002042988,,,
-8.002130203,,,
-8.002217419,,,
-8.002304634,,,
-8.002391849,,,
-8.002479064,,,
-8.002566279,,,
-8.002653494,,,
-8.002740709,,,
-8.002827924,,,
-8.002915139,,,
-8.003002354,,,
-8.003089569,,,
-8.003176784,,,
-8.003263999,,,
-8.003351214,,,
-8.003438429,,,
-8.003525644,,,
-8.00361286,,,
-8.003700075,,,
-8.00378729,,,
-8.003874505,,,
-8.00396172,,,
-8.004048935,,,
-8.00413615,,,
-8.004223365,,,
-8.00431058,,,
-8.004397795,,,
-8.00448501,,,
-8.004572225,,,
-8.00465944,,,
-8.004746655,,,
-8.00483387,,,
-8.004921085,,,
-8.005008301,,,
-8.005095516,,,
-8.005182731,,,
-8.005269946,,,
-8.005357161,,,
-8.005444376,,,
-8.005531591,,,
-8.005618806,,,
-8.005706021,,,
-8.005793236,,,
-8.005880451,,,
-8.005967666,,,
-8.006054881,,,
-8.006142096,,,
-8.006229311,,,
-8.006316527,,,
-8.006403742,,,
-8.006490957,,,
-8.006578172,,,
-8.006665387,,,
-8.006752602,,,
-8.006839817,,,
-8.006927032,,,
-8.007014247,,,
-8.007101462,,,
-8.007188677,,,
-8.007275892,,,
-8.007363107,,,
-8.007450322,,,
-8.007537537,,,
-8.007624752,,,
-8.007711968,,,
-8.007799183,,,
-8.007886398,,,
-8.007973613,,,
-8.008060828,,,
-8.008148043,,,
-8.008235258,,,
-8.008322473,,,
-8.008409688,,,
-8.008496903,,,
-8.008584118,,,
-8.008671333,,,
-8.008758548,,,
-8.008845763,,,
-8.008932978,,,
-8.009020194,,,
-8.009107409,,,
-8.009194624,,,
-8.009281839,,,
-8.009369054,,,
-8.009456269,,,
-8.009543484,,,
-8.009630699,,,
-8.009717914,,,
-8.009805129,,,
-8.009892344,,,
-8.009979559,,,
-8.010066774,,,
-8.010153989,,,
-8.010241204,,,
-8.010328419,,,
-8.010415635,,,
-8.01050285,,,
-8.010590065,,,
-8.01067728,,,
-8.010764495,,,
-8.01085171,,,
-8.010938925,,,
-8.01102614,,,
-8.011113355,,,
-8.01120057,,,
-8.011287785,,,
-8.011375,,,
-8.011462215,,,
-8.01154943,,,
-8.011636645,,,
-8.011723861,,,
-8.011811076,,,
-8.011898291,,,
-8.011985506,,,
-8.012072721,,,
-8.012159936,,,
-8.012247151,,,
-8.012334366,,,
-8.012421581,,,
-8.012508796,,,
-8.012596011,,,
-8.012683226,,,
-8.012770441,,,
-8.012857656,,,
-8.012944871,,,
-8.013032086,,,
-8.013119302,,,
-8.013206517,,,
-8.013293732,,,
-8.013380947,,,
-8.013468162,,,
-8.013555377,,,
-8.013642592,,,
-8.013729807,,,
-8.013817022,,,
-8.013904237,,,
-8.013991452,,,
-8.014078667,,,
-8.014165882,,,
-8.014253097,,,
-8.014340312,,,
-8.014427528,,,
-8.014514743,,,
-8.014601958,,,
-8.014689173,,,
-8.014776388,,,
-8.014863603,,,
-8.014950818,,,
-8.015038033,,,
-8.015125248,,,
-8.015212463,,,
-8.015299678,,,
-8.015386893,,,
-8.015474108,,,
-8.015561323,,,
-8.015648538,,,
-8.015735753,,,
-8.015822969,,,
-8.015910184,,,
-8.015997399,,,
-8.016084614,,,
-8.016171829,,,
-8.016259044,,,
-8.016346259,,,
-8.016433474,,,
-8.016520689,,,
-8.016607904,,,
-8.016695119,,,
-8.016782334,,,
-8.016869549,,,
-8.016956764,,,
-8.017043979,,,
-8.017131195,,,
-8.01721841,,,
-8.017305625,,,
-8.01739284,,,
-8.017480055,,,
-8.01756727,,,
-8.017654485,,,
-8.0177417,,,
-8.017828915,,,
-8.01791613,,,
-8.018003345,,,
-8.01809056,,,
-8.018177775,,,
-8.01826499,,,
-8.018352205,,,
-8.01843942,,,
-8.018526636,,,
-8.018613851,,,
-8.018701066,,,
-8.018788281,,,
-8.018875496,,,
-8.018962711,,,
-8.019049926,,,
-8.019137141,,,
-8.019224356,,,
-8.019311571,,,
-8.019398786,,,
-8.019486001,,,
-8.019573216,,,
-8.019660431,,,
-8.019747646,,,
-8.019834862,,,
-8.019922077,,,
-8.020009292,,,
-8.020096507,,,
-8.020183722,,,
-8.020270937,,,
-8.020358152,,,
-8.020445367,,,
-8.020532582,,,
-8.020619797,,,
-8.020707012,,,
-8.020794227,,,
-8.020881442,,,
-8.020968657,,,
-8.021055872,,,
-8.021143087,,,
-8.021230303,,,
-8.021317518,,,
-8.021404733,,,
-8.021491948,,,
-8.021579163,,,
-8.021666378,,,
-8.021753593,,,
-8.021840808,,,
-8.021928023,,,
-8.022015238,,,
-8.022102453,,,
-8.022189668,,,
-8.022276883,,,
-8.022364098,,,
-8.022451313,,,
-8.022538529,,,
-8.022625744,,,
-8.022712959,,,
-8.022800174,,,
-8.022887389,,,
-8.022974604,,,
-8.023061819,,,
-8.023149034,,,
-8.023236249,,,
-8.023323464,,,
-8.023410679,,,
-8.023497894,,,
-8.023585109,,,
-8.023672324,,,
-8.023759539,,,
-8.023846754,,,
-8.02393397,,,
-8.024021185,,,
-8.0241084,,,
-8.024195615,,,
-8.02428283,,,
-8.024370045,,,
-8.02445726,,,
-8.024544475,,,
-8.02463169,,,
-8.024718905,,,
-8.02480612,,,
-8.024893335,,,
-8.02498055,,,
-8.025067765,,,
-8.02515498,,,
-8.025242195,,,
-8.025329411,,,
-8.025416626,,,
-8.025503841,,,
-8.025591056,,,
-8.025678271,,,
-8.025765486,,,
-8.025852701,,,
-8.025939916,,,
-8.026027131,,,
-8.026114346,,,
-8.026201561,,,
-8.026288776,,,
-8.026375991,,,
-8.026463206,,,
-8.026550421,,,
-8.026637637,,,
-8.026724852,,,
-8.026812067,,,
-8.026899282,,,
-8.026986497,,,
-8.027073712,,,
-8.027160927,,,
-8.027248142,,,
-8.027335357,,,
-8.027422572,,,
-8.027509787,,,
-8.027597002,,,
-8.027684217,,,
-8.027771432,,,
-8.027858647,,,
-8.027945862,,,
-8.028033078,,,
-8.028120293,,,
-8.028207508,,,
-8.028294723,,,
-8.028381938,,,
-8.028469153,,,
-8.028556368,,,
-8.028643583,,,
-8.028730798,,,
-8.028818013,,,
-8.028905228,,,
