,Unnamed: 0,fzf,Unnamed: 0.6,fzr,Unnamed: 0.7,steer_angle,Unnamed: 0.1,vx,Unnamed: 0.2,vy,Unnamed: 0.3,r,Unnamed: 0.4,psi,Unnamed: 0.5,wheel_angle,sideslip_f,sideslip_r,fyft,fyrt,fyf,fyr,beta
2691,fzf2692,5281.73423290549,fzr2692,4579.29666160964,ans2692,-0.0790294059756328,xdot2692,28.0,ydot2692,-2.31663927605501,r2692,0.0394129759340101,psi2692,1.84923564722655,wheel_angle2692,-0.005854030072269,-0.03537648706947329,-0.04118433873882003,313.9066606952228,-290.43676954180984,313.71025474034843,-290.190492226937,-0.08254909824595967
2692,fzf2693,5281.81810100837,fzr2693,4579.21070581322,ans2693,-0.0789772429568409,xdot2693,28.0,ydot2693,-2.30965890013251,r2693,0.0392116790055753,psi2693,1.84962877020676,wheel_angle2693,-0.0058501661449511,-0.03534112621738504,-0.04114512178405866,313.59787227720966,-290.1547605349471,313.4020515411143,-289.9091906316406,-0.08230148899562623
2693,fzf2694,5281.9015557867,fzr2694,4579.12516946893,ans2694,-0.0789237236846467,xdot2694,28.0,ydot2694,-2.30267794500578,r2694,0.0390107369993284,psi2694,1.85001988198973,wheel_angle2694,-0.0058462017544183,-0.03530566424135633,-0.04110570354423464,313.28815204596475,-289.8713690305248,313.0929170641298,-289.6265087486293,-0.08205384908326421
2694,fzf2695,5281.9845968507,fzr2695,4579.04005299595,ans2695,-0.078868849078121,xdot2695,28.0,ydot2695,-2.2956965044774,r2695,0.0388101530004734,psi2695,1.8504089861401,wheel_angle2695,-0.0058421369687496,-0.03527010014420649,-0.04106608309417454,312.97749116101494,-289.586588534143,312.78284247640323,-289.34244008064246,-0.0818061818638368
2695,fzf2696,5282.06722382804,fzr2696,4578.95535679572,ans2696,-0.0788126200796098,xdot2696,28.0,ydot2696,-2.28871467246059,r2696,0.0386099300966774,psi2696,1.85079608625339,wheel_angle2696,-0.0058379718577488,-0.03523443292523184,-0.04102625950692109,312.6658807516182,-289.3004125373017,312.4718189145898,-289.05697811616005,-0.08155849069679422
2696,fzf2697,5282.14943636383,fzr2697,4578.87108125194,ans2697,-0.0787550376547172,xdot2697,28.0,ydot2697,-2.28173254297904,r2697,0.0384100713780212,psi2697,1.85118118595599,wheel_angle2697,-0.005833706492942,-0.035198661580282425,-0.04098623185380702,312.35331191744405,-289.01283451792153,312.1598374856696,-288.7701163299209,-0.08131077894606445
2697,fzf2698,5282.23123412061,fzr2698,4578.78722673054,ans2698,-0.0786961027922898,xdot2698,28.0,ydot2698,-2.27475021016686,r2698,0.0382105799369496,psi2698,1.85156428890521,wheel_angle2698,-0.005829340947577,-0.03516278510183976,-0.040945999204531694,312.0397757292628,-288.72384794088,311.8468892676345,-288.4818481834565,-0.0810630499800485
2698,fzf2699,5282.31261677837,fzr2699,4578.70379357974,ans2699,-0.0786358165043989,xdot2699,28.0,ydot2699,-2.26776776826837,r2699,0.0380114588682214,psi2699,1.8519453987893,wheel_angle2699,-0.0058248752966221,-0.03512680247909604,-0.040905560627238775,311.72526322964995,-288.43344625856406,311.53296531019026,-288.1921671256414,-0.08081530717160958
2699,fzf2700,5282.39358403452,fzr2700,4578.62078212999,ans2700,-0.0785741798263234,xdot2700,28.0,ydot2700,-2.26078531163801,r2700,0.037812711268858,psi2700,1.85232451932747,wheel_angle2700,-0.0058203096167646,-0.03509071269803672,-0.04086491518859676,311.40976543371715,-288.1416229114324,311.218056635485,-287.9010665932525,-0.08056755389806676
2700,fzf2701,5282.47413560389,fzr2701,4578.53819269402,ans2701,-0.0785111938165324,xdot2701,28.0,ydot2701,-2.25380293474018,r2701,0.0376143402380923,psi2701,1.85270165426991,wheel_angle2701,-0.0058156439864098,-0.03505451474152407,-0.04082406195388113,311.0932733298536,-287.8483713285974,310.9021542388483,-287.60854001154866,-0.08031979354118603
2701,fzf2702,5282.55427121875,fzr2702,4578.45602556684,ans2702,-0.0784468595566664,xdot2702,28.0,ydot2702,-2.24682073214902,r2702,0.0374163488773162,psi2702,1.8530768073978,wheel_angle2702,-0.005810878485679,-0.03501820758938367,-0.04078299998705833,310.7757778804955,-287.55368492841694,310.58524908955815,-287.31458079486043,-0.08007202948716924
2702,fzf2703,5282.63399062877,fzr2703,4578.37428102572,ans2703,-0.078381178151519,xdot2703,28.0,ydot2703,-2.23983879854829,r2703,0.0372187402900284,psi2703,1.85344998252337,wheel_angle2703,-0.0058060131964088,-0.034981790218492397,-0.04074172835087249,310.457270022905,-287.25755711910335,310.26733213161725,-287.01918234719585,-0.07982426512664648
2703,fzf2704,5282.71329360102,fzr2704,4578.29295933023,ans2704,-0.0783141507290181,xdot2704,28.0,ydot2704,-2.23285722873112,r2704,0.0370215175817804,psi2704,1.85382118348986,wheel_angle2704,-0.0058010482021494,-0.03494526160286878,-0.040700246106933645,310.1377406699715,-286.9599812993481,309.94839428455236,-286.7223380628629,-0.0795765038546639
2704,fzf2705,5282.79217991997,fzr2705,4578.21206072221,ans2705,-0.0782457784402062,xdot2705,28.0,ydot2705,-2.22587611759982,r2705,0.0368246838601233,psi2705,1.85419041417162,wheel_angle2705,-0.0057959835881634,-0.03490862071376561,-0.04065855231580847,309.817180711035,-286.6609508589585,309.6284264442345,-286.42404132710357,-0.07932874907067365
2705,fzf2706,5282.87064938749,fzr2706,4578.13158542583,ans2706,-0.078176062459221,xdot2706,28.0,ydot2706,-2.21889556016567,r2706,0.0366282422345528,psi2706,1.85455767847405,wheel_angle2706,-0.0057908194414237,-0.034871866519765475,-0.0406166460371133,309.49558101273385,-286.3604591795166,309.3074194837245,-286.1242855167504,-0.07908100417852293
2706,fzf2707,5282.94870182281,fzr2707,4578.05153364755,ans2707,-0.0781050039832748,xdot2707,28.0,ydot2707,-2.21191565154867,r2707,0.0364321958164546,psi2707,1.85492298033367,wheel_angle2707,-0.0057855558506129,-0.034834997986877086,-0.04057452632960913,309.1729324198578,-286.05849963504653,308.9853642541237,-285.82306400089044,-0.0788332725864418
2707,fzf2708,5283.02633706254,fzr2708,4577.97190557615,ans2708,-0.0780326042326345,xdot2708,28.0,ydot2708,-2.20493648697729,r2708,0.0362365477190481,psi2708,1.85528632371812,wheel_angle2708,-0.005780192906121,-0.03479801407863551,-0.040532192251299,308.8492257562395,-285.75506559270144,308.6622515854623,-285.5203701415507,-0.0785855577070308
2708,fzf2709,5283.10355496065,fzr2709,4577.89270138276,ans2709,-0.0779588644505999,xdot2709,28.0,ydot2709,-2.19795816178822,r2709,0.0360413010573309,psi2709,1.85564771262617,wheel_angle2709,-0.0057747307000444,-0.03476091375620363,-0.040489642859527816,308.5244518256543,-285.4501504134695,308.338072287597,-285.21619729440073,-0.07833786295724862
2709,fzf2710,5283.18035538843,fzr2710,4577.81392122083,ans2710,-0.077883785903483,xdot2710,28.0,ydot2710,-2.19098077142607,r2710,0.0358464589480214,psi2710,1.85600715108777,wheel_angle2710,-0.0057691693261838,-0.034723695978476764,-0.040446877211084246,308.19860141274734,-285.14374745288893,308.01281715113544,-284.91053880946515,-0.07809019175839796
2710,fzf2711,5283.25673823451,fzr2711,4577.73556522619,ans2711,-0.0778073698805862,xdot2711,28.0,ydot2711,-2.18400441144311,r2711,0.0356520245095015,psi2711,1.85636464316403,wheel_angle2711,-0.0057635088800434,-0.03468635970218886,-0.0404038943623054,307.8716652839776,-284.83585006178976,307.68647694837745,-284.60338803186283,-0.07784254753611282
2711,fzf2712,5283.33270340484,fzr2712,4577.65763351703,ans2712,-0.0777296176941797,xdot2712,28.0,ydot2712,-2.17702917749898,r2712,0.0354580008617589,psi2712,1.85672019294726,wheel_angle2712,-0.0057577494588281,-0.03464890388202286,-0.0403606933691837,307.5436341885975,-284.5264515870453,307.35904243429195,-284.2947383025558,-0.07759493372034452
2712,fzf2713,5283.40825082268,fzr2713,4577.58012619394,ans2713,-0.0776505306794794,xdot2713,28.0,ydot2713,-2.17005516536031,r2713,0.0352643911263281,psi2713,1.85707380456098,wheel_angle2713,-0.0057518911614429,-0.034611327470721015,-0.040317273287475926,307.21449885963153,-284.2155453723426,307.0305043474933,-283.9845829591167,-0.0773473537453448
2713,fzf2714,5283.48338042853,fzr2714,4577.50304333987,ans2714,-0.0775701101946238,xdot2714,28.0,ydot2714,-2.16308247090047,r2714,0.0350711984262317,psi2714,1.85742548215991,wheel_angle2714,-0.0057459340884906,-0.03457362941920025,-0.04027363317281551,306.8842500148982,-283.90312475897144,306.70085341125986,-283.67291533651553,-0.0770998110496532
2714,fzf2715,5283.55809218021,fzr2715,4577.42638502025,ans2715,-0.0774883576206506,xdot2715,28.0,ydot2715,-2.15611119009919,r2715,0.0348784258859201,psi2715,1.85777522993003,wheel_angle2715,-0.0057398783422704,-0.034535808676668514,-0.04022977208082667,306.55287835804705,-283.58918308663556,306.3700803345688,-283.3597287679276,-0.07685230907608008
2715,fzf2716,5283.63238605275,fzr2716,4577.35015128289,ans2716,-0.0774052743614732,xdot2716,28.0,ydot2716,-2.14914141904219,r2716,0.034686076631212,psi2716,1.85812305208858,wheel_angle2716,-0.0057337240267757,-0.03449786419074453,-0.04018568906724134,306.22037457961693,-283.2737136942702,306.03817581315144,-283.04501658554886,-0.07660485127168971
2716,fzf2717,5283.70626203842,fzr2717,4577.2743421581,ans2717,-0.0773208618438564,xdot2717,28.0,ydot2717,-2.14217325392085,r2717,0.0344941537892327,psi2717,1.85846895288403,wheel_angle2717,-0.005727471247693,-0.034459794907579715,-0.040141383188018964,305.8867293581209,-282.9567099208938,305.70513053057545,-282.7287721214445,-0.07635744108778493
2717,fzf2718,5283.77972014671,fzr2718,4577.19895765863,ans2718,-0.077235121517392,xdot2718,28.0,ydot2718,-2.13520679103181,r2718,0.0343026604883531,psi2718,1.85881293659617,wheel_angle2718,-0.0057211201123993,-0.03442159977198359,-0.04009685349946864,305.5519333611588,-282.6381651064643,305.37093515935453,-282.4109887084028,-0.07611008197988929
2718,fzf2719,5283.85276040427,fzr2719,4577.12399777974,ans2719,-0.0771480548544741,xdot2719,28.0,ydot2719,-2.12824212677657,r2719,0.0341115998581279,psi2719,1.85915500753604,wheel_angle2719,-0.005714670729961,-0.03438327772755074,-0.04005209905837403,305.21597724654225,-282.31807259276405,305.0355803620706,-282.09165968081703,-0.07586277740772901
2719,fzf2720,5283.92538285496,fzr2720,4577.04946249921,ans2720,-0.0770596633502731,xdot2720,28.0,ydot2720,-2.12127935766109,r2720,0.0339209750292325,psi2720,1.859495170046,wheel_angle2720,-0.0057081232111312,-0.03434482771679205,-0.040007118922121075,304.8788516634639,-281.99642572429974,304.6990567925404,-281.7707783755829,-0.07561553083521518
2720,fzf2721,5283.99758755974,fzr2721,4576.97535177736,ans2721,-0.0769699485227109,xdot2721,28.0,ydot2721,-2.11431858029536,r2721,0.0337307891334002,psi2721,1.85983342849973,wheel_angle2721,-0.0057014776683489,-0.0343062486812669,-0.03996191214882844,304.5405472536652,-281.67321784922314,304.36135509697993,-281.4483381330162,-0.07536834573042454
2721,fzf2722,5284.06937459673,fzr2722,4576.90166555704,ans2722,-0.0768789119124343,xdot2722,28.0,ydot2722,-2.10735989139296,r2722,0.0335410453033585,psi2722,1.86016978730222,wheel_angle2722,-0.0056947342157358,-0.03426753956172051,-0.03991647779748068,304.2010546526603,-281.34844232026825,304.02246591522623,-281.12433229778725,-0.07512122556558025
2722,fzf2723,5284.14074406111,fzr2723,4576.82840376373,ans2723,-0.0767865550827888,xdot2723,28.0,ydot2723,-2.10040338777064,r2723,0.033351746672765,psi2723,1.8605042508898,wheel_angle2723,-0.0056878929690955,-0.03422869929822194,-0.039870814928064595,303.8603644909568,-281.0220924957184,303.6823798819545,-280.7987542198856,-0.07487417381703301
2723,fzf2724,5284.21169606515,fzr2724,4576.75556630549,ans2724,-0.0766928796197915,xdot2724,28.0,ydot2724,-2.0934491663478,r2724,0.033162896376142,psi2724,1.86083682373012,wheel_angle2724,-0.0056809540459105,-0.03418972683030683,-0.03982492260170787,303.51846739532607,-280.6941617403798,303.34108762794597,-280.47159725559015,-0.07462719396523886
2724,fzf2725,5284.28223073816,fzr2725,4576.68315307303,ans2725,-0.0765978871321043,xdot2725,28.0,ydot2725,-2.08649732414608,r2725,0.032974497548812,psi2725,1.86116751032222,wheel_angle2725,-0.005673917565341,-0.0341506210971219,-0.03977879988082141,303.17535399008415,-280.36464342658894,302.99857978136566,-280.14285476847425,-0.07438028949474064
2725,fzf2726,5284.35234822648,fzr2726,4576.61116393971,ans2726,-0.0765015792510055,xdot2726,28.0,ydot2726,-2.07954795828881,r2726,0.0327865533268312,psi2726,1.86149631519645,wheel_angle2726,-0.0056667836482226,-0.034111381037572865,-0.03973244582924391,302.8310148984059,-280.03353093523106,302.6548469690737,-279.81252013042115,-0.07413346389414471
2726,fzf2727,5284.42204869341,fzr2727,4576.53959876161,ans2727,-0.0764039576303628,xdot2727,28.0,ydot2727,-2.07260116600054,r2727,0.0325990668469232,psi2727,1.86182324291456,wheel_angle2727,-0.0056595524170639,-0.03407200559047606,-0.03968585951238995,302.48544074366816,-279.7008176567877,302.3098798179654,-279.4805867226689,-0.07388672065610026
2727,fzf2728,5284.49133231924,fzr2728,4576.46845737751,ans2728,-0.0763050239466039,xdot2728,28.0,ydot2728,-2.0656570446065,r2728,0.0324120412464121,psi2728,1.86214829806965,wheel_angle2728,-0.0056522239960447,-0.03403249369471214,-0.03963903999740088,302.13862215081804,-279.36649699239916,301.9636689563368,-279.14704793686957,-0.07364006327727621
2728,fzf2729,5284.56019930116,fzr2729,4576.39773960894,ans2729,-0.0762047798986885,xdot2729,28.0,ydot2729,-2.05871569153209,r2729,0.032225479663155,psi2729,1.86247148528621,wheel_angle2729,-0.0056447985110139,-0.0339928442893836,-0.039591986353299004,301.7905497477667,-279.03056235495296,301.61620501527506,-278.8118971761755,-0.07339349525833917
2729,fzf2730,5284.62864985327,fzr2730,4576.32744526022,ans2730,-0.0761032272080788,xdot2730,28.0,ydot2730,-2.0517772043023,r2730,0.0320393852354737,psi2730,1.8627928092201,wheel_angle2730,-0.0056372760894873,-0.03395305631397505,-0.03954469765114458,301.44121416681554,-278.6930071701934,301.2674786300821,-278.47512785634564,-0.07314702010392891
2730,fzf2731,5284.69668420655,fzr2731,4576.25757411849,ans2731,-0.0760003676187097,xdot2731,28.0,ydot2731,-2.04484168054118,r2731,0.0318537611020863,psi2731,1.86311227455857,wheel_angle2731,-0.0056296568606451,-0.033913128708517516,-0.03949717296419637,301.09060604611375,-278.3538248778544,300.9174804417289,-278.1367334068756,-0.07290064132263546
2731,fzf2732,5284.76430260879,fzr2732,4576.18812595372,ans2732,-0.0758962028969593,xdot2732,28.0,ydot2732,-2.03790921797124,r2732,0.0316686104020382,psi2732,1.86342988602025,wheel_angle2732,-0.0056219409553303,-0.03387306041375468,-0.03944941136807511,300.73871603113236,-278.0130089328115,300.56620109832636,-277.796707272147,-0.07265436242697383
2732,fzf2733,5284.83150532457,fzr2733,4576.11910051877,ans2733,-0.0757907348316184,xdot2733,28.0,ydot2733,-2.03097991441288,r2733,0.0314839362746322,psi2733,1.86374564835519,wheel_angle2733,-0.0056141285060458,-0.03383285037131404,-0.03940141194093039,300.3855347761842,-277.67055280626187,300.21363125664254,-277.4550429126046,-0.07240818693335975
2733,fzf2734,5284.89829263527,fzr2734,4576.05049754943,ans2734,-0.0756839652338595,xdot2734,28.0,ydot2734,-2.02405386778377,r2734,0.0312997418593582,psi2734,1.86405956634479,wheel_angle2734,-0.0056062196469525,-0.03379249752388008,-0.03935317376361079,300.03105294596355,-277.32644998692524,299.85976158363894,-277.11173380595426,-0.07216211836208361
2734,fzf2735,5284.96466483894,fzr2735,4575.98231676443,ans2735,-0.0755758959372061,xdot2735,28.0,ydot2735,-2.01713117609823,r2735,0.0311160302958229,psi2735,1.86437164480188,wheel_angle2735,-0.0055982145138671,-0.03375200081537124,-0.03930469591983722,299.67526121711154,-276.98069398226636,299.5045827580331,-276.76677344838276,-0.0719161602372843
2735,fzf2736,5285.03062225037,fzr2736,4575.91455786549,ans2736,-0.0754665287975012,xdot2736,28.0,ydot2736,-2.01021193746661,r2736,0.0309328047236782,psi2736,1.86468188857068,wheel_angle2736,-0.0055901132442594,-0.033711359191120956,-0.039255977496379935,299.3181502798296,-276.6332783197445,299.14808547190876,-276.42015535580447,-0.07167031608692316
2736,fzf2737,5285.09616520096,fzr2737,4575.84722053737,ans2737,-0.075355865692875,xdot2737,28.0,ydot2737,-2.00329625009466,r2737,0.0307500682825498,psi2737,1.86499030252679,wheel_angle2737,-0.00558191597725,-0.03367057159806167,-0.039207017583238864,298.95971083950735,-276.28419654808795,298.79026043234086,-276.07187306513293,-0.07142458944275747
2737,fzf2738,5285.16129403875,fzr2738,4575.78030444789,ans2738,-0.0752439085237131,xdot2738,28.0,ydot2738,-1.99638421228281,r2738,0.0305678241119645,psi2738,1.86529689157723,wheel_angle2738,-0.0055736228536083,-0.0336296369849116,-0.03915781527382693,298.59993361838434,-275.93344223858645,298.43109836305376,-275.72192013557066,-0.07117898384031078
2738,fzf2739,5285.22600912833,fzr2739,4575.71380924799,ans2739,-0.0751306592126236,xdot2739,28.0,ydot2739,-1.98947592242556,r2739,0.030386075351278,psi2739,1.86560166066039,wheel_angle2739,-0.0055652340157498,-0.033588554302366534,-0.03910836966515772,298.23880935724986,-275.58100898641754,298.0705900061185,-275.3702901499325,-0.07093350281884703
2739,fzf2740,5285.29031085081,fzr2740,4575.64773457173,ans2740,-0.0750161197044044,xdot2740,28.0,ydot2740,-1.98257147901074,r2740,0.0302048251396011,psi2740,1.86590461474608,wheel_angle2740,-0.0055567496077336,-0.033547322503294244,-0.03905867985803584,297.87632881716934,-275.2268904119876,297.7087261236757,-275.016976715984,-0.07068814992134018
2740,fzf2741,5285.35419960379,fzr2741,4575.58208003641,ans2741,-0.0749002919660092,xdot2741,28.0,ydot2741,-1.97567098061884,r2741,0.0300240766157264,psi2741,1.86620575883548,wheel_angle2741,-0.0055481697752599,-0.03350594054293306,-0.039008744957251554,297.5124827812471,-274.87108016231076,297.3454974996954,-274.6619734678176,-0.07044292869444617
2741,fzf2742,5285.41767580134,fzr2742,4575.51684524253,ans2742,-0.0747831779865145,xdot2742,28.0,ydot2742,-1.96877452592228,r2742,0.0298438329180535,psi2742,1.86650509796115,wheel_angle2742,-0.0055394946656677,-0.03346440737909362,-0.03895856407177858,297.1472620564193,-274.51357191240027,296.9808949417665,-274.3052740672411,-0.07019784268847286
2742,fzf2743,5285.48073987388,fzr2743,4575.45202977389,ans2743,-0.0746647797770847,xdot2743,28.0,ydot2743,-1.96188221368467,r2743,0.0296640971845148,psi2743,1.86680263718705,wheel_angle2743,-0.0055307244279322,-0.0334227219723646,-0.038908136314975646,296.7806574752756,-274.15435936669473,296.6149092829157,-273.9468722052012,-0.06995289545734944
2743,fzf2744,5285.54339226821,fzr2744,4575.38763319762,ans2744,-0.0745450993709383,xdot2744,28.0,ydot2744,-1.95499414276005,r2744,0.0294848725525,psi2744,1.86709838160851,wheel_angle2744,-0.0055218592126621,-0.03338088328632226,-0.03885746080479171,296.4126598979229,-273.79343626050604,296.247531383468,-273.5867616032288,-0.06970809055859528
2744,fzf2745,5285.60563344741,fzr2745,4575.3236550642,ans2745,-0.0744241388233122,xdot2745,28.0,ydot2745,-1.94811041209218,r2745,0.02930616215878,psi2745,1.86739233635223,wheel_angle2745,-0.0055128991720972,-0.033338890287743936,-0.038806536663975356,296.0432602138779,-273.430796361496,295.8787521329361,-273.22493601491266,-0.06946343155329045
2745,fzf2746,5285.66746389084,fzr2746,4575.26009490757,ans2746,-0.0743019002114271,xdot2746,28.0,ydot2746,-1.94123112071371,r2746,0.0291279691394316,psi2746,1.86768450657627,wheel_angle2746,-0.0055038444601057,-0.03329674194682484,-0.03875536302028715,295.6724493439943,-273.0664334711795,295.5085624519441,-272.86138922739997,-0.06921892200604189
2746,fzf2747,5285.72888409404,fzr2747,4575.19695224511,ans2747,-0.0741783856344514,xdot2747,28.0,ydot2747,-1.93435636774539,r2747,0.0289502966297598,psi2747,1.86797489747005,wheel_angle2747,-0.0054946952321815,-0.033254437237399126,-0.038703939006716315,295.30021824242175,-272.70034142645,295.1369532941839,-272.49611506291933,-0.06897456548495123
2747,fzf2748,5285.78989456873,fzr2748,4575.13422657774,ans2748,-0.0740535972134652,xdot2748,28.0,ydot2748,-1.92748625239531,r2748,0.0287731477642212,psi2748,1.86826351425435,wheel_angle2748,-0.0054854516454419,-0.033211975137164784,-0.038652263761701486,294.9265578986051,-272.33251410114127,294.76391564841094,-272.1291073803395,-0.0687303655615833
2748,fzf2749,5285.8504958427,fzr2749,4575.07191738996,ans2749,-0.0739275370914241,xdot2749,28.0,ydot2749,-1.92062087395803,r2749,0.0285965256763464,psi2749,1.86855036218126,wheel_angle2749,-0.005476113858624,-0.03316935462791305,-0.03860033642935467,294.55145933931743,-271.96294540760755,294.389440540474,-271.760360076747,-0.06848632581093111
2749,fzf2750,5285.91068845983,fzr2750,4575.01002414987,ans2750,-0.0738002074331221,xdot2750,28.0,ydot2750,-1.91376033181379,r2750,0.0284204334986615,psi2750,1.86883544653424,wheel_angle2750,-0.0054666820320831,-0.033126574695760476,-0.03854815615968986,294.17491363072384,-271.5916292983365,294.01351903537625,-271.3898670890566,-0.06824244981138336
2750,fzf2751,5285.97047297996,fzr2751,4574.94854630928,ans2751,-0.0736716104251549,xdot2751,28.0,ydot2751,-1.90690472542762,r2751,0.0282448743626099,psi2751,1.86911877262804,wheel_angle2751,-0.0054571563277892,-0.03308363433138621,-0.03849572210885489,293.7969118804836,-271.2185597675888,293.6361422393738,-271.0176223956481,-0.06799874114468843
2751,fzf2752,5286.0298499789,fzr2752,4574.88748330371,ans2752,-0.0735417482758815,xdot2752,28.0,ydot2752,-1.90005415434848,r2752,0.0280698513984732,psi2752,1.86940034580873,wheel_angle2752,-0.0054475369093245,-0.03304053253027274,-0.03844303343936777,293.4174452398905,-270.84373085306396,293.25730130211304,-270.64362001802965,-0.06775520339591966
2752,fzf2753,5286.08882004833,fzr2753,4574.82683455249,ans2753,-0.0734106232153875,xdot2753,28.0,ydot2753,-1.89320871820843,r2753,0.0278953677352915,psi2753,1.86968017145368,wheel_angle2753,-0.0054378239418805,-0.03299726829295138,-0.03839008932035719,293.03650490604923,-270.467136637601,292.8769874188042,-270.26785402253563,-0.06751184015344132
2753,fzf2754,5286.14738379577,fzr2754,4574.7665994588,ans2754,-0.0732782374954453,xdot2754,28.0,ydot2754,-1.88636851672166,r2754,0.0277214265007837,psi2754,1.86995825497154,wheel_angle2754,-0.0054280175922552,-0.032953840625250835,-0.038336888927806255,292.6540821240833,-270.08877125089845,292.4951918324257,-269.89031852204454,-0.06726865500886985
2754,fzf2755,5286.2055418445,fzr2755,4574.70677740969,ans2755,-0.073144593389477,xdot2755,28.0,ydot2755,-1.87953364968366,r2755,0.0275480308212672,psi2755,1.87023460180221,wheel_angle2755,-0.0054181180288501,-0.03291024853855129,-0.03828343144480158,292.2701681893891,-269.7086288712709,292.11190583597545,-269.5110076777327,-0.06702565155704
2755,fzf2756,5286.26329483352,fzr2756,4574.64736777623,ans2756,-0.0730096931925141,xdot2756,28.0,ydot2756,-1.87270421697024,r2756,0.0273751838215768,psi2756,1.87050921741689,wheel_angle2756,-0.0054081254216676,-0.03286649105004122,-0.03822971606178522,291.8847544499163,-269.32670372743274,291.7271207747478,-269.1299157008556,-0.06678283339596562
2756,fzf2757,5286.32064341748,fzr2757,4574.58836991347,ans2757,-0.0728735392211588,xdot2757,28.0,ydot2757,-1.86588031853661,r2757,0.0272028886249836,psi2757,1.87078210731799,wheel_angle2757,-0.005398039942308,-0.03282256718297934,-0.03817574197681163,291.4978323084925,-268.9429901003075,291.34082804865545,-268.7470368545548,-0.06654020412680249
2757,fzf2758,5286.37758826663,fzr2758,4574.52978316058,ans2758,-0.0727361338135439,xdot2758,28.0,ydot2758,-1.85906205441645,r2758,0.0270311483531136,psi2758,1.87105327703914,wheel_angle2758,-0.0053878617639662,-0.032778475966961276,-0.038121508395808655,291.1093932251911,-268.5574823248745,290.9530191145939,-268.36236545570216,-0.06629776735381092
2758,fzf2759,5286.43413006673,fzr2759,4574.47160684085,ans2759,-0.072597479329293,xdot2759,28.0,ydot2759,-1.85224952472092,r2759,0.0268599661258651,psi2759,1.8713227321452,wheel_angle2759,-0.0053775910614291,-0.03273421643818928,-0.03806701453284246,290.7194287197231,-268.1701747920361,290.56368548883046,-267.9758958767647,-0.06605552668431616
2759,fzf2760,5286.49026951901,fzr2760,4574.41384026182,ans2760,-0.0724575781494793,xdot2760,28.0,ydot2760,-1.84544282963767,r2760,0.0266893450613266,psi2760,1.8715904782322,wheel_angle2760,-0.0053672280110725,-0.03268978763974696,-0.03801225961038688,290.32793037387745,-267.78106195052385,290.1728187494413,-267.5876225477084,-0.06581348572866873
2760,fzf2761,5286.54600734011,fzr2761,4574.35648271527,ans2761,-0.0723164326765855,xdot2761,28.0,ydot2761,-1.83864206942986,r2761,0.0265192882756935,psi2761,1.87185652092736,wheel_angle2761,-0.0053567727908582,-0.032645188621878325,-0.03795724285959714,289.9348898339975,-267.39013830882595,289.7804105387852,-267.1975399579234,-0.06557164810020516
2761,fzf2762,5286.60134426198,fzr2762,4574.29953347735,ans2762,-0.0721740453344622,xdot2762,28.0,ydot2762,-1.83184734443518,r2762,0.0263497988831853,psi2762,1.87212086588903,wheel_angle2762,-0.0053462255803304,-0.03260041844227201,-0.03790196352058813,289.5402988135026,-266.9973984371568,289.3864525660217,-266.8056426581911,-0.06533001741520872
2762,fzf2763,5286.65628103185,fzr2763,4574.24299180864,ans2763,-0.0720304185682858,xdot2763,28.0,ydot2763,-1.82505875506476,r2763,0.0261808799959612,psi2763,1.87238351880671,wheel_angle2763,-0.0053355865606137,-0.032555476166347457,-0.03784642084271619,289.1441490954298,-266.60283696944583,288.99093660965013,-266.41192526267116,-0.06508859729286622
2763,fzf2764,5286.71081841217,fzr2764,4574.18685695415,ans2764,-0.0718855548445177,xdot2764,28.0,ydot2764,-1.81827640180217,r2764,0.0260125347240364,psi2764,1.872644485401,wheel_angle2764,-0.0053248559144087,-0.03251036086754887,-0.03779061408486606,288.74643253504314,-266.20644860535987,288.59385452011577,-266.0163824509212,-0.06484739135522802
2764,fzf2765,5286.76495718046,fzr2765,4574.13112814349,ans2765,-0.0717394566508606,xdot2765,28.0,ydot2765,-1.81150038520237,r2765,0.0258447661751974,psi2765,1.8729037714236,wheel_angle2765,-0.0053140338259896,-0.032465071627641215,-0.037734542515742056,288.3471410624569,-265.80822811236493,288.19519822243024,-265.6190089699567,-0.06460640322716615
2765,fzf2766,5286.81869812936,fzr2766,4574.07580459087,ans2766,-0.0715921264962166,xdot2766,28.0,ydot2766,-1.80473080589063,r2766,0.0256775774549172,psi2766,1.87316138265726,wheel_angle2766,-0.0053031204812012,-0.03241960753701126,-0.03767820541416346,287.9462666853136,-265.4081703278078,287.79495971884637,-265.21979963633066,-0.06436563653633155
2766,fzf2767,5286.87204206644,fzr2767,4574.0208854952,ans2767,-0.0714435669106441,xdot2767,28.0,ydot2767,-1.79796776456144,r2767,0.0255109716662699,psi2767,1.8734173249158,wheel_angle2767,-0.0052921160674551,-0.03237396769497382,-0.03762160206936437,287.5438014914962,-265.0062701610355,287.39313109156774,-264.81874933825065,-0.06412509491311076
2767,fzf2768,5286.92498981423,fzr2768,4573.96637004016,ans2768,-0.0712937804453138,xdot2768,28.0,ydot2768,-1.79121136197742,r2768,0.0253449519098447,psi2768,1.87367160404403,wheel_angle2768,-0.0052810207737268,-0.032328151210081854,-0.03756473178129821,287.1397376518858,-264.60252259554466,286.9897045055034,-264.4158530377265,-0.06388478199058266
